phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.12725675260937575,5.839814186691022,0.16152657678656834
INIT,2,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,-0.05,-1.0,-1.0
LOOP,1,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13421318964973294,6.571309026432767,0.1408021248916082
