phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,p-Xylene[0.46]&R11[0.54],mixture,p-Xylene,R11,0.46,537.83668,4008198.841325782,0.051290793581886394,2.176164894923065,0.6869456440617857,1.84
INIT,2,R11[0.47]&1-Butene[0.53],mixture,R11,1-Butene,0.47000000000000003,443.6454,4329390.192802804,0.11899351994618741,25.254144898243712,2.3448546189494515,2.84
INIT,3,R11[0.34]&p-Xylene[0.66],mixture,R11,p-Xylene,0.34,566.84828,3832489.6941204704,0.04792708694564704,1.839214657855387,0.5623820276194488,3.84
INIT,4,p-Xylene[0.30]&R11[0.70],mixture,p-Xylene,R11,0.3,514.6274,4147897.3846933767,0.0793402521465014,4.423679527893885,0.8110095200893698,4.84
INIT,5,MD2M[0.42]&p-Xylene[0.58],mixture,MD2M,p-Xylene,0.42,609.12544,1871520.298765164,0.10230964413321726,0.43378622104113224,0.007197921598942423,5.84
OPT,6,n-Dodecane[0.49]&MD4M[0.51],mixture,n-Dodecane,MD4M,0.49,655.601,1121957.7545048972,-0.05,-1.0,-1.0,6.84
OPT,7,Ethanol[0.49]&IsoButene[0.51],mixture,Ethanol,IsoButene,0.49,464.11544880363385,5699195.804226188,0.08729753054306237,19.85303930312715,2.7718783115222316,7.84
OPT,8,Neopentane[0.48]&1-Butene[0.52],mixture,Neopentane,1-Butene,0.48,426.226,3520909.616397909,0.09971783304722204,20.219572120149913,2.9385512052071734,8.84
OPT,9,Isopentane[0.49]&R365MFC[0.51],mixture,Isopentane,R365MFC,0.49,442.7933460071955,3200458.10922164,0.10959114021433364,17.470294118228498,1.3906790390969106,9.84
OPT,10,MD2M[0.49]&MethylPalmitate[0.51],mixture,MD2M,MethylPalmitate,0.49,678.756,1390506.942623676,-0.05,-1.0,-1.0,10.84
OPT,11,D6[0.49]&n-Decane[0.51],mixture,D6,n-Decane,0.49,631.4592,1280479.478927946,0.07919440907741782,0.10241839633822551,0.0017032296275919874,11.84
OPT,12,R245fa[0.50]&EthyleneOxide[0.50],mixture,R245fa,EthyleneOxide,0.5,447.96500000000003,6569310.800912139,0.11150545655913909,34.74643893167961,3.281914556938739,12.84
OPT,13,D5[0.49]&MethylLinolenate[0.51],mixture,D5,MethylLinolenate,0.49,710.457,1306672.0996718076,-0.05,-1.0,-1.0,13.84
OPT,14,MethylOleate[0.49]&n-Octane[0.51],mixture,MethylOleate,n-Octane,0.49,673.2374,1714501.6460248765,-0.05,-1.0,-1.0,14.84
OPT,15,MD4M[0.50]&MethylOleate[0.50],mixture,MD4M,MethylOleate,0.5,717.6,1121988.5079610047,-0.05,-1.0,-1.0,15.84
OPT,16,Water[0.49]&CycloHexane[0.51],mixture,Water,CycloHexane,0.49,599.41304,16689892.423244841,0.04600736823802684,2.7829845437560605,1.219502338504676,16.84
OPT,17,R21[0.50]&IsoButene[0.50],mixture,R21,IsoButene,0.5,434.78499999999997,4892265.841583612,0.11221487800521207,30.966435585337745,3.4611791495791078,17.84
OPT,18,Toluene[0.50]&Methanol[0.50],mixture,Toluene,Methanol,0.5,519.405735,17216706.486246474,0.05887421234660065,5.294712548910471,1.527142467998047,18.84
OPT,19,Benzene[0.50]&o-Xylene[0.50],mixture,Benzene,o-Xylene,0.5,605.794465421875,4711172.139285007,0.10882108418908203,1.7865206674945113,0.096061926860299,19.84
