phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,5.2
INIT,2,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,-0.05,-1.0,-1.0,6.2
INIT,3,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.12835156413487706,2.9653311401015343,0.093061330645588,7.2
INIT,4,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13567439513753668,9.533623972995526,0.29785833877533313,8.2
INIT,5,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13104252768079092,3.945311627387477,0.16794202904062897,9.2
OPT,6,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13412798539380894,6.483145067480957,0.13892627596866639,10.2
OPT,7,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11794072522285189,53.86827884801287,5.430978538710403,11.2
OPT,8,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.11781060791327018,27.27978868240729,3.0839838784397315,12.2
OPT,9,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10841993759323192,55.07818174585815,7.656345578736167,13.2
OPT,10,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12731744948990548,3.5110263435015514,0.12622249629125395,14.2
OPT,11,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12834393129093122,4.156037518944969,0.20420048643683184,15.2
OPT,12,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.1275454499365101,1.8416303999055261,0.0638122079021527,16.2
OPT,13,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.1237958994541203,4.009718935139108,0.205769033692469,17.2
OPT,14,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12384577318015452,8.28509999853397,0.5325345857261107,18.2
OPT,15,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12401159108800791,8.619075620597746,0.6335053780265276,19.2
