phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12711044887649237,3.3822218860649684,0.1213184245057722
INIT,2,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.0976707710445414,0.5670299963438021,0.010624493770602143
INIT,3,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13666979197968915,9.451043804431091,0.2841063680247665
INIT,4,R113,pure,R113,,1.0,487.2100000166609,3392266.3311416013,0.11756957695818857,9.123526426672543,0.6555868615584559
INIT,5,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.1178447494657636,53.46067194715791,5.418448133893099
INIT,6,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.12913570331053367,6.156828539873911,0.15992183642887942
INIT,7,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13061515397331533,3.881626664983993,0.16698185176368122
OPT,8,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
OPT,9,R114,pure,R114,,1.0,420.6077250633603,3352482.0281048496,0.10233808066622514,26.628523488470396,2.923713813239805
OPT,10,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.12375261412835206,0.751657493937246,0.01867224829385846
OPT,11,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
OPT,12,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,0.05785211274176506,0.017186032752063683,0.0008160065296063995
OPT,13,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08336313119934012,7.186208490814235,0.6077954815417751
OPT,14,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12036709758012362,25.61426764323958,2.533824768510997
OPT,15,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12421764086892945,26.813264349793705,2.5588686283073354
OPT,16,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12495153166072287,8.813211700463437,0.6312949286129559
OPT,17,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.1229309104840211,3.934637993483443,0.2075418772298427
OPT,18,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
OPT,19,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,0.016111659311335354,0.000729609013233141,0.00037207118957462056
OPT,20,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10910607810158973,58.25325455244276,7.659249929187089
OPT,21,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.11137281336555563,0.8472579342522182,0.037872676529603265
OPT,22,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12677781184848355,8.114853350963138,0.4715462222921693
OPT,23,n-Heptane,pure,n-Heptane,,1.0,541.2259150893126,2773824.280294774,-0.05,-1.0,-1.0
OPT,24,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.10016016630366356,35.77238505953427,4.550999884815529
OPT,25,R141b,pure,R141b,,1.0,477.5000277059733,4211652.068510759,0.12203098885246849,13.715872653700494,1.1255810752556075
OPT,26,n-Hexane,pure,n-Hexane,,1.0,507.8199998837351,3044115.3230223763,0.11536616854083828,5.513225382612481,0.30840774503502155
OPT,27,R11,pure,R11,,1.0,471.1099999985589,4407637.999963813,0.12207414458199295,16.235354473908888,1.4939469231269638
