order,mixture
1,DimethylCarbonate
2,MDM
3,Methanol
4,R113
5,SulfurDioxide
6,Ethanol
7,Dichloroethane
8,MethylLinoleate
9,R114
10,o-Xylene
11,MethylOleate
12,MD4M
13,Novec649
14,R21
15,EthyleneOxide
16,Cyclopentane
17,CycloHexane
18,MethylLinolenate
19,MethylPalmitate
20,R40
21,p-Xylene
22,Acetone
23,n-Heptane
24,R142b
25,R141b
26,n-Hexane
27,R11
