phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,p-Xylene[0.46]&R11[0.54],mixture,p-Xylene,R11,0.46,537.83668,4008198.841325782,0.051290793581886394,2.176164894923065,0.6869456440617857,5.2
INIT,2,R11[0.47]&1-Butene[0.53],mixture,R11,1-Butene,0.47000000000000003,443.6454,4329390.192802804,0.11899351994618741,25.254144898243712,2.3448546189494515,6.2
INIT,3,R11[0.34]&p-Xylene[0.66],mixture,R11,p-Xylene,0.34,566.84828,3832489.6941204704,0.04792708694564704,1.839214657855387,0.5623820276194488,7.2
INIT,4,p-Xylene[0.30]&R11[0.70],mixture,p-Xylene,R11,0.3,514.6274,4147897.3846933767,0.0793402521465014,4.423679527893885,0.8110095200893698,8.2
INIT,5,MD2M[0.42]&p-Xylene[0.58],mixture,MD2M,p-Xylene,0.42,609.12544,1871520.298765164,0.10230964413321726,0.43378622104113224,0.007197921598942423,9.2
OPT,6,MD2M[0.43]&p-Xylene[0.57],mixture,MD2M,p-Xylene,0.43,608.95776,1850906.835181432,0.0961103568621065,0.3726271283217709,0.008519621028342658,10.2
OPT,7,p-Xylene[0.31]&MD2M[0.69],mixture,p-Xylene,MD2M,0.31,604.59808,1440713.7367905027,0.09314083409159253,0.28269836809150767,0.0039408801581445885,11.2
OPT,8,p-Xylene[0.30]&MD2M[0.70],mixture,p-Xylene,MD2M,0.3,604.4304,1428623.6447082206,0.014055491106514386,0.21319665648811081,0.14739653415895734,12.2
OPT,9,R11[0.50]&1-Butene[0.50],mixture,R11,1-Butene,0.5,445.20000000000005,4341759.179364102,0.11317311330798056,20.667169201026557,2.307688088939763,13.9
OPT,10,Novec649[0.47]&1-Butene[0.53],mixture,Novec649,1-Butene,0.47000000000000003,429.87440000000004,2681394.892938927,0.08889288195389956,17.553138086843674,1.7117396506898408,14.9
OPT,11,p-Xylene[0.14]&MD2M[0.86],mixture,p-Xylene,MD2M,0.14,601.7475199999999,1260403.2328191376,0.09673561028337542,0.23443626262175943,0.001774689144376099,15.9
OPT,12,R11[0.47]&p-Xylene[0.53],mixture,R11,p-Xylene,0.47000000000000003,547.99074,3946834.1575884717,0.05897570633132289,2.556412612010914,0.6353262519161128,16.9
OPT,13,R123[0.49]&MD2M[0.51],mixture,R123,MD2M,0.49,529.54119,1847297.6704728517,-0.05,-1.0,-1.0,17.9
OPT,14,R11[0.49]&p-Xylene[0.51],mixture,R11,p-Xylene,0.49,545.08958,3964381.957804359,0.0499438961601085,2.284580671792381,0.7285219981939823,18.9
OPT,15,R11[0.50]&p-Xylene[0.50],mixture,R11,p-Xylene,0.5,543.639,3973151.369788,0.0516271507684123,2.7168495927306733,0.8449616775789323,19.9
