order,mixture
1,p-Xylene[0.46]&R11[0.54]
2,R11[0.47]&1-Butene[0.53]
3,R11[0.34]&p-Xylene[0.66]
4,p-Xylene[0.30]&R11[0.70]
5,MD2M[0.42]&p-Xylene[0.58]
6,MD2M[0.43]&p-Xylene[0.57]
7,p-Xylene[0.31]&MD2M[0.69]
8,p-Xylene[0.30]&MD2M[0.70]
9,R11[0.50]&1-Butene[0.50]
10,Novec649[0.47]&1-Butene[0.53]
11,p-Xylene[0.14]&MD2M[0.86]
12,R11[0.47]&p-Xylene[0.53]
13,R123[0.49]&MD2M[0.51]
14,R11[0.49]&p-Xylene[0.51]
15,R11[0.50]&p-Xylene[0.50]
