order,mixture
1,SulfurDioxide
2,Methanol
3,MethylLinolenate
4,n-Undecane
5,Ethanol
6,MethylLinoleate
7,R141b
8,MethylOleate
9,MethylPalmitate
10,n-Heptane
11,R236EA
12,EthylBenzene
13,R21
14,n-Nonane
15,Novec649
16,MD4M
17,MD2M
18,R142b
19,o-Xylene
20,R113
21,p-Xylene
22,R11
23,MM
24,R365MFC
25,D6
