phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,trans-2-Butene[0.50]&MDM[0.50],mixture,trans-2-Butene,MDM,0.5,496.98545,1980104.346674443,-0.05,-1.0,-1.0,6.3
INIT,2,R123[0.50]&n-Decane[0.50],mixture,R123,n-Decane,0.5,537.2655,2753420.3829202936,-0.05,-1.0,-1.0,7.3
INIT,3,Novec649[0.32]&Ethanol[0.68],mixture,Novec649,Ethanol,0.32,491.38200000000006,5592219.57211911,0.011734685461644285,13.103550627028303,10.513165428287623,8.3
INIT,4,Novec649[0.37]&trans-2-Butene[0.63],mixture,Novec649,trans-2-Butene,0.37,433.49399999999997,2914669.9158566874,0.100244536619166,19.79129196449154,1.5750527542589745,9.3
INIT,5,Novec649[0.27]&Ethanol[0.73],mixture,Novec649,Ethanol,0.27,495.02700000000004,5772505.325145601,0.09662772655358237,11.59848256272553,0.743680236169463,10.3
OPT,6,Novec649[0.29]&Ethanol[0.71],mixture,Novec649,Ethanol,0.29,493.56899999999996,5702298.511973339,0.09870313552178153,12.49511619731422,0.7368089925422175,11.3
OPT,7,MD4M[0.32]&DiethylEther[0.68],mixture,MD4M,DiethylEther,0.32,526.38,1508470.8217849294,-0.05,-1.0,-1.0,12.6
OPT,8,Novec649[0.27]&MDM[0.73],mixture,Novec649,MDM,0.27,532.002157,1510375.5056657468,0.05272152461437404,1.2593061648609267,0.14580515694938218,13.9
OPT,9,Novec649[0.39]&trans-2-Butene[0.61],mixture,Novec649,trans-2-Butene,0.39,433.75800000000004,2869423.224151941,0.09891653101966572,19.225392859728203,1.5491352856272609,14.9
OPT,10,Novec649[0.46]&trans-2-Butene[0.54],mixture,Novec649,trans-2-Butene,0.46,434.682,2719414.055689773,0.09613429230622468,18.03456964197807,1.4158560909122855,15.9
OPT,11,Acetone[0.26]&Ethanol[0.74],mixture,Acetone,Ethanol,0.26,508.5273447607294,5750742.349309076,0.13208694271590385,7.582406380312661,0.2085407077830168,16.9
OPT,12,Acetone[0.40]&Ethanol[0.60],mixture,Acetone,Ethanol,0.4,506.18004540700156,5505506.258172066,0.12662494591317675,7.3871689805650425,0.27800917574340606,18.2
OPT,13,Ethanol[0.47]&n-Decane[0.53],mixture,Ethanol,n-Decane,0.47000000000000003,588.4147749324991,5122068.4417885095,0.06013969590698913,0.6880727364212381,0.11024305061653936,19.5
