order,mixture
1,R1234ze(Z)
2,SulfurDioxide
3,Ethanol
4,DimethylCarbonate
5,MD4M
6,n-Decane
7,MethylLinolenate
8,MM
9,MethylLinoleate
10,MethylOleate
11,MethylPalmitate
12,D6
13,R40
14,MD3M
15,D5
16,cis-2-Butene
17,R365MFC
18,D4
19,R142b
20,MD2M
21,Isopentane
22,R245ca
23,R236EA
24,R114
25,IsoButene
