order,mixture
1,MethylOleate
2,R245fa
3,MD4M
4,trans-2-Butene
5,D5
1,Toluene
2,D6
3,n-Nonane
4,R245ca
5,MD3M
6,CycloHexane
7,Methanol
8,n-Hexane
9,HeavyWater
10,R1234ze(Z)
11,Ethanol
12,Dichloroethane
13,Benzene
14,DimethylCarbonate
15,Cyclopentane
