order,mixture
1,SulfurDioxide
2,R1233zd(E)
3,Methanol
4,Ethanol
5,MethylOleate
6,HeavyWater
7,Water
8,EthyleneOxide
9,R40
10,Dichloroethane
11,DimethylCarbonate
12,Benzene
13,Toluene
14,R21
15,CycloHexane
16,Cyclopentane
17,Acetone
