phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R114[0.50]&MD2M[0.50],mixture,R114,MD2M,0.5,509.115,1559774.0375087606,-0.05,-1.0,-1.0
INIT,2,DimethylCarbonate[0.50]&m-Xylene[0.50],mixture,DimethylCarbonate,m-Xylene,0.5,586.9449999999999,5161096.571882148,0.11962404777130732,2.4778206047267433,0.09378894228794168
INIT,3,Neopentane[0.49]&m-Xylene[0.51],mixture,Neopentane,m-Xylene,0.49,527.1465000000001,3283161.293578993,0.03800074372227049,2.6461841206465757,1.0535433026046928
INIT,4,m-Xylene[0.36]&MethylPalmitate[0.64],mixture,m-Xylene,MethylPalmitate,0.36,705.2804,1749900.0638578155,-0.05,-1.0,-1.0
INIT,5,Neopentane[0.32]&R114[0.68],mixture,Neopentane,R114,0.32,423.6012,3511574.2073110347,0.0969090508586771,22.867123234177594,3.102320895813393
OPT,6,IsoButene[0.49]&Dichloroethane[0.51],mixture,IsoButene,Dichloroethane,0.49,491.28009999999995,5117370.816539634,0.08278312074069805,11.058082159477905,2.0132404515038664
OPT,7,Benzene[0.49]&n-Nonane[0.51],mixture,Benzene,n-Nonane,0.49,616.2370585699089,4426245.895549604,0.09196309102633962,1.2761741035953742,0.08919294390231866
OPT,8,R236EA[0.49]&Water[0.51],mixture,R236EA,Water,0.49,532.0993651165875,6000450.717415194,-0.05,-1.0,-1.0
OPT,9,Ethanol[0.49]&n-Nonane[0.51],mixture,Ethanol,n-Nonane,0.49,562.0201874582608,4819630.305655341,0.09777489863725274,1.7893138864306481,0.09399418430747988
OPT,10,n-Heptane[0.50]&HeavyWater[0.50],mixture,n-Heptane,HeavyWater,0.5,592.0235,5708093.799381036,0.11650904367064732,1.5038200437861675,0.06008530207181316
OPT,11,n-Hexane[0.49]&R142b[0.51],mixture,n-Hexane,R142b,0.49,458.0644,3634889.2269620993,0.07942095447989478,11.376671031564458,2.028084116512067
OPT,12,EthylBenzene[0.48]&CycloHexane[0.52],mixture,EthylBenzene,CycloHexane,0.48,586.5558405662138,4064689.114265894,0.12117750238462267,2.4552327066897957,0.08837973022667231
OPT,13,Isopentane[0.48]&n-Dodecane[0.52],mixture,Isopentane,n-Dodecane,0.48,636.7908368762136,3798427.912644812,-0.05,-1.0,-1.0
OPT,14,EthylBenzene[0.49]&Toluene[0.51],mixture,EthylBenzene,Toluene,0.49,605.9793072837688,3921902.4528257563,0.1296332634851181,1.414888021787123,0.035850769196527195
OPT,15,p-Xylene[0.50]&n-Nonane[0.50],mixture,p-Xylene,n-Nonane,0.5,603.603336028125,2798755.0417490234,0.11636839975583751,0.7736166310625431,0.01934401049545674
OPT,16,n-Decane[0.50]&Acetone[0.50],mixture,n-Decane,Acetone,0.5,592.2375454687501,4199164.40723722,0.04264599772395786,0.9477518361498767,0.2727430376533983
OPT,17,Toluene[0.50]&MethylLinoleate[0.50],mixture,Toluene,MethylLinoleate,0.5,681.875,2140392.5667534634,-0.05,-1.0,-1.0
OPT,18,n-Butane[0.48]&MethylPalmitate[0.52],mixture,n-Butane,MethylPalmitate,0.48,722.6612900751036,4697395.034804595,-0.05,-1.0,-1.0
OPT,19,CycloHexane[0.49]&Water[0.51],mixture,CycloHexane,Water,0.49,601.28296,17156392.963443916,-0.05,-1.0,-1.0
OPT,20,n-Dodecane[0.50]&HeavyWater[0.50],mixture,n-Dodecane,HeavyWater,0.5,650.9735000000001,7473127.48936108,-0.05,-1.0,-1.0
OPT,21,n-Decane[0.50]&Toluene[0.50],mixture,n-Decane,Toluene,0.5,656.910213125,4188260.9884359874,0.09652865399579824,0.7148472531283351,0.03262321290787156
OPT,22,MethylOleate[0.50]&D6[0.50],mixture,MethylOleate,D6,0.5,713.89,1198201.4939560082,-0.05,-1.0,-1.0
OPT,23,DiethylEther[0.50]&HeavyWater[0.50],mixture,DiethylEther,HeavyWater,0.5,555.2735,11227360.181466853,-0.05,-1.0,-1.0
OPT,24,HeavyWater[0.48]&EthyleneOxide[0.52],mixture,HeavyWater,EthyleneOxide,0.48,552.88496,26199748.388665814,-0.05,-1.0,-1.0
OPT,25,MethylLinolenate[0.50]&n-Pentane[0.50],mixture,MethylLinolenate,n-Pentane,0.5,634.35,2015266.0043248257,-0.05,-1.0,-1.0
