order,mixture
1,R1234ze(Z)
2,EthylBenzene
3,Cyclopentane
4,MDM
5,Methanol
1,HeavyWater
2,Ethanol
3,Isopentane
4,Benzene
5,Dichloroethane
6,Water
7,Acetone
8,n-Decane
9,EthyleneOxide
10,m-Xylene
11,CycloHexane
12,DimethylCarbonate
13,Toluene
14,o-Xylene
15,R11
