phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R1234ze(Z),pure,R1234ze(Z),,1.0,423.2703783954189,3530642.6307265745,0.10484379945978516,24.627113370463103,2.696420946386551,1.0
INIT,2,EthylBenzene,pure,EthylBenzene,,1.0,617.1199997949194,3622442.1281439885,0.10248330477251721,0.9421700385982388,0.06001793641046279,2.0
INIT,3,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.1182747696107884,8.666043603002683,0.756011907499388,3.0
INIT,4,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.09896615522539384,0.6041871745330845,0.010394404614193517,4.0
INIT,5,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13626179004629563,9.277864363735489,0.2818848299066841,5.0
OPT,1,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13432440519495623,2.9689063564809897,0.06652316041521585,6.0
OPT,2,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.12773383521798684,5.79833028951779,0.157043628910252,7.0
OPT,3,Isopentane,pure,Isopentane,,1.0,460.3497947114459,3378217.2241799296,0.11037369410215923,13.68523354905429,1.2972967866438772,8.0
OPT,4,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12909767545548764,4.20065405836476,0.20158095964231593,9.0
OPT,5,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.09822587348918574,4.029965987297601,0.49995622510729876,10.0
OPT,6,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.09209587996504097,2.2474242690018063,0.2276553642326661,11.0
OPT,7,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12336000702646258,8.154493818461699,0.5308602275037548,12.0
OPT,8,n-Decane,pure,n-Decane,,1.0,617.6988452458754,2101336.691813891,0.09729181516010986,0.17023774346583337,0.004898967231612898,13.0
OPT,9,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.11424407541410338,26.94513218312773,3.3355303730180883,14.0
OPT,10,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12544084300963948,0.9003218260851454,0.022508700751880526,15.0
OPT,11,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12139283991176592,3.7336998898902984,0.2061323423533399,16.0
OPT,12,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.128476521389112,3.485744078135203,0.11945818192618697,17.0
OPT,13,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.11662265168208781,1.8820083664678136,0.09888735446436957,18.0
OPT,14,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.11454323735375363,0.6042825707789963,0.02116730383472986,19.0
OPT,15,R11,pure,R11,,1.0,471.1099999985589,4407637.999963813,0.12125386539858053,15.831051770338407,1.4891350131858492,20.0
