phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MethylOleate[0.47]&EthylBenzene[0.53],mixture,MethylOleate,EthylBenzene,0.47000000000000003,694.6135999999999,1955202.19862952,-0.05,-1.0,-1.0,5.5
INIT,2,R1234ze(Z)[0.48]&n-Undecane[0.52],mixture,R1234ze(Z),n-Undecane,0.48,535.3456,2596927.134588066,-0.05,-1.0,-1.0,6.5
INIT,3,MD3M[0.30]&R236EA[0.70],mixture,MD3M,R236EA,0.3,477.39599999999996,1644603.886750639,-0.05,-1.0,-1.0,7.5
INIT,4,R1234ze(Z)[0.35]&n-Nonane[0.65],mixture,R1234ze(Z),n-Nonane,0.35000000000000003,534.602,2717357.2566155675,0.001020013794781348,1.5294906789053717,1.4860761051141564,8.5
INIT,5,EthylBenzene[0.50]&n-Undecane[0.50],mixture,EthylBenzene,n-Undecane,0.5,627.96,2538928.311129718,0.1104741737829298,0.45425643851807423,0.007342523118787757,9.5
OPT,6,n-Undecane[0.49]&DiethylEther[0.51],mixture,n-Undecane,DiethylEther,0.49,551.029,2660973.876835259,-0.05,-1.0,-1.0,10.5
OPT,7,MM[0.50]&CycloHexane[0.50],mixture,MM,CycloHexane,0.5,536.1500000000001,2649624.006443377,0.10066816543648768,2.505160390281292,0.16875134421160182,11.5
OPT,8,n-Hexane[0.49]&n-Dodecane[0.51],mixture,n-Hexane,n-Dodecane,0.49,583.9285986012618,2595767.2710551405,0.02585686252417928,0.285388662938326,0.1140223893005395,12.5
OPT,9,MethylLinolenate[0.50]&MethylPalmitate[0.50],mixture,MethylLinolenate,MethylPalmitate,0.5,778.0722641796875,1368870.176731585,-0.05,-1.0,-1.0,13.5
OPT,10,MD4M[0.49]&MethylLinolenate[0.51],mixture,MD4M,MethylLinolenate,0.49,727.558,1142057.1208495782,-0.05,-1.0,-1.0,14.5
OPT,11,MD4M[0.50]&MethylPalmitate[0.50],mixture,MD4M,MethylPalmitate,0.5,704.1,1187666.0076870031,-0.05,-1.0,-1.0,15.5
OPT,12,MD3M[0.49]&MD4M[0.51],mixture,MD3M,MD4M,0.49,641.3224,916786.3383534328,0.02138931681135492,0.038823230109879946,0.017868700143917508,16.5
OPT,13,n-Hexane[0.50]&MM[0.50],mixture,n-Hexane,MM,0.5,516.4766661609375,2437339.3620885746,0.1109537373334958,3.721443762199703,0.13844564352278443,17.5
OPT,14,DiethylEther[0.49]&MDM[0.51],mixture,DiethylEther,MDM,0.49,517.017059,2190782.3538406473,0.04084289845986377,1.6134942473917984,0.43581292380004644,18.5
OPT,15,n-Hexane[0.50]&DimethylCarbonate[0.50],mixture,n-Hexane,DimethylCarbonate,0.5,524.59386638125,4110430.559818987,0.12705084044778345,5.928747276938006,0.2325709001610317,19.5
OPT,16,n-Hexane[0.50]&Benzene[0.50],mixture,n-Hexane,Benzene,0.5,554.034529453125,4677373.082116653,0.12236675026547776,5.02147374101787,0.27948030895405696,20.5
