order,mixture
1,MethylLinoleate[0.49]&Acetone[0.51]
2,Acetone[0.50]&n-Dodecane[0.50]
3,Acetone[0.35]&MethylLinoleate[0.65]
4,n-Hexane[0.48]&R236EA[0.52]
5,n-Undecane[0.37]&Acetone[0.63]
6,Ethanol[0.47]&n-Hexane[0.53]
7,R236EA[0.47]&n-Hexane[0.53]
8,R236EA[0.38]&Cyclopentane[0.62]
9,n-Hexane[0.48]&Cyclopentane[0.52]
10,n-Hexane[0.49]&Cyclopentane[0.51]
11,Cyclopentane[0.49]&n-Hexane[0.51]
12,R236EA[0.39]&n-Hexane[0.61]
13,Acetone[0.34]&n-Hexane[0.66]
