order,mixture
1,Novec649
2,trans-2-Butene
3,Acetone
4,R245fa
5,CycloHexane
6,Benzene
7,Isohexane
8,R365MFC
9,n-Octane
10,DimethylCarbonate
11,o-Xylene
12,R40
13,Toluene
14,n-Dodecane
15,EthyleneOxide
16,SulfurDioxide
17,MethylLinoleate
18,R21
19,Ethanol
20,Cyclopentane
21,MD4M
22,R142b
23,cis-2-Butene
24,m-Xylene
25,p-Xylene
26,IsoButene
27,1-Butene
28,MethylOleate
